시군명,사업장명,전화번호,처리업종구분명,처리대상폐기물정보,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
안양시,주식회사 제이티컴퍼니,,⑧,,14007,경기도 안양시 만안구 안양동 1195-11번지 1층,"경기도 안양시 만안구 양화로28번길 28, 1층 (안양동)",37.39726429,126.9153637
안양시,푸드오일365,,⑧,,14017,경기도 안양시 만안구 박달동 149-1번지 금호타운 106동 1304호,"경기도 안양시 만안구 삼봉로 61, 106동 1304호 (박달동, 금호타운)",37.39856359,126.9012198
안양시,소리유지,,⑧,,13987,경기도 안양시 만안구 박달동 63-14번지 영선빌라 202호,"경기도 안양시 만안구 박달로539번길 40-22,202호(박달동,영선빌라)",37.4045885,126.9127533
안양시,현유지,,⑧,,13985,경기도 안양시 만안구 안양동 821-11번지 우림빌라 201호,"경기도 안양시 만안구 박달우회로150번길 13-6, 201호(안양동, 우림빌라)",37.40732451,126.9119183
안양시,㈜디케이환경,070-7007-2938,⑧,,14067,경기도 안양시 동안구 관양동 1591번지,경기도 안양시 동안구 시민대로 230,37.39233178,126.9565123
안양시,비맥스네트워크,,⑧,,14120,경기도 안양시 동안구 호계동 968번지,경기도 안양시 동안구 흥안대로 112,37.36985454,126.9571715
안양시,세창환경건설㈜,031-443-2060,⑨,,14098,경기도 안양시 만안구 안양동 220-12번지,경기도 안양시 만안구 엘에스로 252 (안양동),37.3812419,126.9385083
안양시,㈜제이에스,031-447-9777,⑨,,14014,경기도 안양시 만안구 박달동 702-7번지,경기도 안양시 만안구 박달로 280 (박달동),37.40419003,126.8857746
안양시,제일산업개발㈜,02-763-7061,⑨,,13903,경기도 안양시 만안구 석수동 477-10번지,경기도 안양시 만안구 연현로9번길 88,37.4261705,126.899056
안양시,대정개발㈜,,①ⓐ,,14033,경기도 안양시 만안구 안양동 428-3번지 한솔 상가 102호,"경기도 안양시 만안구 현충로 25, 102호(안양동, 한솔상가)",37.39171292,126.9284888
안양시,세명개발㈜,031-429-4882,①ⓐ,,14120,경기도 안양시 동안구 호계동 970-7번지,경기도 안양시 동안구 경수대로 519번길 27(호계동),37.36868786,126.9563215
안양시,중앙개발,031-472-5300,①ⓐ,,13998,경기도 안양시 만안구 안양동 707-3번지 3층,"경기도 안양시 만안구 냉천로 177-1, 3층 (안양동)",37.39593687,126.9203676
안양시,한우실업㈜,070-7007-2938,①ⓐ,,14057,경기도 안양시 동안구 관양동 1802번지 평촌오비즈타워 28층 03-1호,"경기도 안양시 동안구 벌말로 126, 28층 03-1호(관양동, 평촌오비즈타워)",37.3997225,126.9702993
안양시,원진개발㈜,031-390-6065,①ⓐ,,13929,경기도 안양시 동안구 관양동 1713-4번지,경기도 안양시 동안구 동편로27번길 6-29 (관양동),37.40746607,126.9724934
안양시,뉴코아환경㈜,,①ⓐ,,13963,경기도 안양시 만안구 석수동 275-1번지 현대아파트 상가 지하 104호,"경기도 안양시 만안구 안양로 532번길 16,지하104호(석수동,현대아파트상가)",37.4167958,126.907889
안양시,제일환경㈜,031-429-4882,①ⓐ,,14112,경기도 안양시 동안구 호계동 997번지 현대종합시장 2층 77호,"경기도 안양시 동안구 흥안대로 133번길 34 2층77호(호계동,현대종합시장)",37.37255038,126.9592979
안양시,승기환경㈜,031-472-5300,①ⓐ,,13991,경기도 안양시 만안구 안양동 861-32번지 마인빌 207호,"경기도 안양시 만안구 만안로 284, 207호",37.40514381,126.9193363
안양시,㈜디케이환경,070-7007-2938,①ⓐ,,14067,경기도 안양시 동안구 관양동 1591번지 평촌아크로타워지니센터 D동 5384호,"경기도 안양시 동안구 시민대로 230, 평촌아크로타워 지니센터 D동 5384호 (관양동)",37.39233178,126.9565123
안양시,다래환경,031-390-6065,①ⓐ,,14057,경기도 안양시 동안구 관양동 1802번지 평촌오비즈타워 1006호,"경기도 안양시 동안구 벌말로 126,1006호(관양동,평촌오비즈타워)",37.3997225,126.9702993
안양시,태성환경,031-346-2070,①ⓐ,,14035,경기도 안양시 만안구 안양동 532-3번지 한림시티빌아파트 203-5호,"경기도 안양시 만안구 문예로 50, 203-5호",37.38602077,126.9331748
안양시,대성미래환경,031-468-6201,①ⓐ,,14067,경기도 안양시 동안구 관양동 1591번지 아크로타워지니센터 D동 3737호,경기도 안양시 동안구 시민대로 230 아크로타워 지니센터 D동 3737호(관양동),37.39233178,126.9565123
안양시,뉴그린환경,031-478-1654,①ⓐ,,14067,경기도 안양시 동안구 관양동 1591번지 평촌아크로타워 B305-137,"경기도 안양시 동안구 시민대로 230, B305-137(관양동,평촌아크로타워)",37.39233178,126.9565123
안양시,㈜명성환경,031-687-8795,①ⓐ,,14035,경기도 안양시 만안구 안양동 532-3번지 한림시티빌아파트 203-11호,"경기도 안양시 만안구 문예로 50, 203-11호",37.38602077,126.9331748
안양시,㈜매일환경개발,031-473-7878,①ⓑ,,13943,경기도 안양시 동안구 관양동 1505-29번지 신한데뷰오피스텔 405호,"경기도 안양시 동안구 안양판교로 20, 405호 (관양동,신한데뷰오피스텔)",37.40026172,126.9780462
안양시,경기푸른환경㈜,031-441-8685,①ⓑ,,14093,경기도 안양시 만안구 안양동 548-4번지 도정오피스텔 1312호,"경기도 안양시 만안구 안양로 115, 도정오피스텔 1312호 (안양동)",37.38490893,126.9325167
안양시,㈜피앤제이환경자원,031-449-6780,①ⓑ,,14093,경기도 안양시 만안구 안양동 548-4번지 도정오피스텔 1101호,"경기도 안양시 만안구 안양로 115, 도정오피스텔 1101호 (안양동)",37.38490893,126.9325167
안양시,㈜중앙통운,031-455-4540,①ⓑ,,14108,경기도 안양시 동안구 호계동 1075번지 무궁화태영아파트 상가동 301호,"경기도 안양시 동안구 경수대로610번길 31, 301호 (호계동, 무궁화태영아파트 상가동)",37.37771639,126.9575779
안양시,㈜서라벌로지스,,①ⓑ,,14117,경기도 안양시 동안구 호계동 555-9번지 국제유통단지 26동 215호,"경기도 안양시 동안구 엘에스로 92, 26동 215호 (호계동,국제유통단지)",37.37161278,126.9514327
안양시,형제환경자원,,①ⓑ,,13943,경기도 안양시 동안구 관양동 1505-29번지 신한데뷰오피스텔 306-C37호,"경기도 안양시 동안구 안양판교로 20, 신한데뷰오피스텔 306-C37호 (관양동)",37.40026172,126.9780462
안양시,세일인터내셔날,031-348-1133,①ⓑ,,13957,경기도 안양시 만안구 안양동 32-33번지 2층 203호,"경기도 안양시 만안구 예술공원로63번길 13-1, 2층 203호 (안양동)",37.41378086,126.9160716
안양시,동방산업㈜,031-421-4034,①ⓒ,,14054,경기도 안양시 동안구 관양동 1595-1번지 동우베스티움타워 501호,"경기도 안양시 동안구 시민대로 281, 501호(관양동)",37.39507591,126.9613166
안양시,㈜종진개발,031-474-6667,①ⓒ,,13960,경기도 안양시 만안구 석수동 102-11번지 1층,"경기도 안양시 만안구 경수대로 1279,1층 (석수1동 102-11)",37.42091544,126.9079696
안양시,㈜천일에너지,,①ⓒ,,14092,경기도 안양시 만안구 안양동 500-9번지 B1층 2호,"경기도 안양시 만안구 수리산로 12번길 30, B1층 2호(안양동)",37.38607086,126.9285994
안양시,유안자원,,⑧,,13983,경기도 안양시 만안구 박달동 102-3번지,경기도 안양시 만안구 박달로497번길 15 (박달동),37.4031841,126.9076798
안양시,천하자원,,⑧,,14035,경기도 안양시 만안구 안양동 533-6번지 빌로채 103동 901호,"경기도 안양시 만안구 만안로 35, 103동 901호 (안양동, 빌로채)",37.38656634,126.9341647
안양시,동서유통,,⑧,,13998,경기도 안양시 만안구 안양동 707-57번지 202호,"경기도 안양시 만안구 장내로100번길 21,202호(안양동)",37.39498073,126.9202281
안양시,엠엔테크㈜ 안양지점,031-441-6473,⑧,,14014,경기도 안양시 만안구 박달동 751-7번지 안양시생활폐기물적환장,"경기도 안양시 만안구 박달로 232, 안양시생활폐기물적환장 (박달동)",37.4030255,126.8819764
안양시,세방로케트주식회사,,⑧,,14059,경기도 안양시 동안구 평촌동 160-1번지,경기도 안양시 동안구 흥안대로427번길 57-2,37.39131001,126.9717142
안양시,에스케이바이오,070-4354-0200,⑧,,13951,경기도 안양시 동안구 관양동 1488-7번지 우정타운 503호,"경기도 안양시 동안구 관악대로 480, 우정타운 503호",37.40248545,126.9754095
안양시,동방산업㈜,031-421-4034,⑨,,14054,경기도 안양시 동안구 관양동 1595-1번지 동우베스티움타워 501호,"경기도 안양시 동안구 시민대로 281, 501호(관양동)",37.39507591,126.9613166
안양시,남영개발㈜,031-422-3830,①ⓐ,,13919,경기도 안양시 동안구 비산동 1026-11번지 1층,"경기도 안양시 동안구 운곡로 5, 1층(비산동)",37.40385162,126.9487911
안양시,합동환경㈜,031-429-7886,①ⓐ,,14112,경기도 안양시 동안구 호계동 997번지 청도아파트 2층,"경기도 안양시 동안구 흥안대로 133번길 34, 2층(호계동)",37.37255038,126.9592979
안양시,㈜안양위생,031-441-8685,①ⓐ,,13989,경기도 안양시 만안구 안양동 857-48번지,경기도 안양시 만안구 안양로 422 (안양동),37.4081911,126.9139907
안양시,성일기업㈜,031-451-0079,①ⓐ,,13968,경기도 안양시 만안구 석수동 293-10번지 1층,경기도 안양시 만안구 석천로159번길 7 1층 (석수동),37.41189556,126.9067298
안양시,㈜현대산업,031-447-4916,①ⓐ,,14058,경기도 안양시 동안구 관양동 911번지 1106호,경기도 안양시 동안구 흥안대로 457-27. 1106호(관양동),37.39466256,126.9736112
안양시,동양환경㈜,,①ⓐ,,14096,경기도 안양시 만안구 안양동 373-1번지 1층 102호,"경기도 안양시 만안구 명학로 14,1층 102호 (안양동)",37.37831238,126.9384963
안양시,㈜동인환경,031-422-3830,①ⓐ,,14104,경기도 안양시 동안구 평촌동 934-1번지 농수산물도매시장,"경기도 안양시 동안구 흥안대로 313 (평촌동,농수산물도매시장)",37.38310196,126.9704728
안양시,청녹환경㈜,031-429-7886,①ⓐ,,14112,경기도 안양시 동안구 호계동 997번지 현대종합시장 2층 72호,"경기도 안양시 동안구 흥안대로 133번길 34,2층 72호(호계동,현대종합시장)",37.37255038,126.9592979
안양시,경기푸른환경㈜,031-441-8685,①ⓐ,,14093,경기도 안양시 만안구 안양동 548-4번지 도정오피스텔 1312호,"경기도 안양시 만안구 안양로 115, 1312호 (안양동, 도정오피스텔)",37.38490893,126.9325167
안양시,㈜동진환경,031-451-0079,①ⓐ,,14034,경기도 안양시 만안구 안양동 528-13번지 호정타워 1108호,"경기도 안양시 만안구 만안로 49, 1108호 (안양동, 호정타워)",37.38766316,126.9335691
안양시,중앙개발산업㈜,031-447-4916,①ⓐ,,13998,경기도 안양시 만안구 안양동 707-3번지 3층,"경기도 안양시 만안구 냉천로 177-1, 3층(안양동)",37.39593687,126.9203676
안양시,지킴환경,,①ⓐ,,14035,경기도 안양시 만안구 안양동 534-5번지 명지캐럿162주상복합아파트 1705호,"경기도 안양시 만안구 만안로 17, 1705호(안양동)",37.38485568,126.9345729
안양시,㈜국보산업,,①ⓐ,,13943,경기도 안양시 동안구 관양동 1505-4번지 인덕원타워빌딩 701호,"경기도 안양시 동안구 흥안대로 528,701호(관양동,인덕원타워빌딩)",37.40103358,126.9772952
안양시,푸른환경,031-381-2800,①ⓐ,,13920,경기도 안양시 동안구 비산동 379-3번지 동양월드타워 212호,"경기도 안양시 동안구 관악대로 183, 212호(비산동, 동양월드타워)",37.3994604,126.944609
안양시,삼형바이오,031-443-5530,①ⓐ,,14067,경기도 안양시 동안구 관양동 1591번지 아크로타워지니센터 D동 3736호,경기도 안양시 동안구 시민대로 230 아크로타워 지니센터 D동 3736호(관양동),37.39233178,126.9565123
안양시,열린환경,070-7723-0545,①ⓐ,,14057,경기도 안양시 동안구 관양동 891번지 410-06호,"경기도 안양시 동안구 벌말로102번길 49, 410-06호",37.39806918,126.9714634
안양시,든든산업㈜,031-423-7549,①ⓐ,,13934,경기도 안양시 동안구 비산동 1043번지 지층 1호,"경기도 안양시 동안구 일동로 6, 지층1호( 비산동)",37.40698978,126.951028
안양시,㈜대흥그린개발,031-468-0404,①ⓐ,,13980,경기도 안양시 만안구 박달동 13-2번지 2층,"경기도 안양시 만안구 양화로 163, 2층 (박달동)",37.40686153,126.9076508
안양시,용아환경㈜,,①ⓐ,,13999,경기도 안양시 만안구 안양동 627-29번지 308호,"경기도 안양시 만안구 삼덕로 6번길 25, 308호",37.39475383,126.9235965
안양시,㈜태진,,①ⓐ,,13991,경기도 안양시 만안구 안양동 689-174번지 금강빌딩 1078호,"경기도 안양시 만안구 안양로 336, 금강빌딩 1078호 (안양동)",37.40185377,126.9193278
안양시,석수유지,,①ⓐ,,14024,경기도 안양시 만안구 안양동 1032-25번지 지층 2호,"경기도 안양시 만안구 병목안로 166-5, 지층 2호 (안양동)",37.38903948,126.9090563
안양시,㈜지피와이와이,031-387-9123,①ⓐ,,14118,경기도 안양시 동안구 호계동 555-2번지 금정역2차 SK V1 tower A-1306,"경기도 안양시 동안구 엘에스로 136, 금정역2차 SK V1 tower A-1306",37.37362346,126.9476909
안양시,익성산업㈜,031-456-0654,①ⓑ,,14107,경기도 안양시 동안구 호계동 1083-2번지 평우빌딩 402호,경기도 안양시 동안구 갈산로72번길 5 평우빌딩 402호,37.37863884,126.9602143
안양시,㈜경기수질환경개발,031-421-0424,①ⓑ,,14107,경기도 안양시 동안구 호계동 1083-2번지 2층 205호,"경기도 안양시 동안구 갈산로72번길 5, 2층 205호 (호계동)",37.37863884,126.9602143
안양시,승기환경㈜,031-472-5300,①ⓑ,,13991,경기도 안양시 만안구 안양동 861-32번지 마인빌 207호,"경기도 안양시 만안구 만안로 284, 207호 (안양동, 마인빌)",37.40514381,126.9193363
안양시,㈜동진환경,031-451-0079,①ⓑ,,14034,경기도 안양시 만안구 안양동 528-13번지 호정타워 1108호,"경기도 안양시 만안구 만안로 49, 1108호 (안양동, 호정타워)",37.38766316,126.9335691
안양시,㈜정도종합물류,031-455-7222,①ⓑ,,14109,경기도 안양시 동안구 호계동 986-18번지 윤성빌딩 403호,"경기도 안양시 동안구 경수대로 574, 403호 (호계동, 윤성빌딩)",37.37403937,126.957706
안양시,㈜희망자원,031-427-8668,①ⓑ,,14042,경기도 안양시 동안구 호계동 899-10번지,경기도 안양시 동안구 귀인로 6 (호계동),37.38611697,126.9420303
안양시,삼성환경산업,031-474-8272,①ⓑ,,13967,경기도 안양시 만안구 석수동 325-3번지,경기도 안양시 만안구 안양로462-1(석수동),37.41132429,126.9114577
안양시,안양유지,,①ⓑ,,13988,경기도 안양시 만안구 안양동 839-4번지 남승씨티빌 402호,"경기도 안양시 만안구 안양로369번길 15, 402호 (안양동,남승씨티빌)",37.40378435,126.9160023
안양시,비엠로지스㈜,,①ⓑ,,13991,경기도 안양시 만안구 안양동 815-15번지 원평노블레스5차 406호,"경기도 안양시 만안구 만안로 268, 원평노블레스5차 406호 (안양동)",37.40392259,126.9202835
