시설명,소재지도로명주소,소재지지번주소,위도,경도,업종명,전문처리분야명,처리폐기물정보,영업구역,시설·장비명,허가일자,전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
㈜우인종합물류,인천광역시 계양구 계양문화로 86 215호 (용종동),,37.538343,126.737089,폐기물수집및운반업,,51-17-02+51-19-00+51-20-21,,,2021-07-19,032-543-2381,인천광역시 계양구청,2025-03-21,3550000,인천광역시 계양구
인성환경㈜,인천광역시 계양구 서운산업로47번길 8 (서운동),,37.530140,126.756477,폐기물수집및운반업,,51-03-01+51-20-21+51-30-01,,,2021-04-28,032-555-6255,인천광역시 계양구청,2025-03-21,3550000,인천광역시 계양구
㈜오성자원,인천광역시 계양구 아나지로438번길 16 (작전동),,37.524339,126.740410,폐기물수집및운반업,,51-03-01+51-03-02+51-03-03,,,2000-12-09,032-551-0787,인천광역시 계양구청,2025-03-21,3550000,인천광역시 계양구
조양인더스트리㈜,인천광역시 계양구 계산새로 71 A동 1419호 (계산동),,37.538780,126.735818,폐기물수집및운반업,,51-03-01+51-28-02+51-29-01,,,2022-11-14,032-554-5872,인천광역시 계양구청,2025-03-21,3550000,인천광역시 계양구
주식회사 제이케이물류,인천광역시 계양구 장제로743번길 2 상가동 지하115호 (작전동),,37.534540,126.733498,폐기물수집및운반업,,51-01-01+51-02-01+51-09-01,,,2022-11-07,,인천광역시 계양구청,2025-03-21,3550000,인천광역시 계양구
대림환경개발,인천광역시 계양구 장기로14번길 9 1 2동 402호 (장기동),,37.578119,126.736048,폐기물수집및운반업,,51-07-01+51-12-01+51-13-01,,,2022-07-06,,인천광역시 계양구청,2025-03-21,3550000,인천광역시 계양구
제일환경산업,인천광역시 계양구 계양문화로 54 10층 61 1호 (계산동),,37.535404,126.736834,폐기물수집및운반업,,51-18-02+51-27-21+51-29-01,,,2022-02-23,,인천광역시 계양구청,2025-03-21,3550000,인천광역시 계양구
대서농장,,경기도 이천시 설성면 장능리 54-1,37.1239404,127.5401907,폐기물수집및운반업,,51-17-19,,,2017-03-08,,경기도 이천시청 자원순환과,2025-07-01,4070000,경기도 이천시
보창기업사,대구광역시 달서구 성서로 18-17(대천동),대구광역시 달서구 대천동 742,35.82015606,128.5051637163,폐기물종합재활용업,,51-27-02,,,2022-07-20,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
세보산업,대구광역시 달서구 달서대로58길 124(대천동),대구광역시 달서구 대천동 603-8,35.82446876,128.5061431,폐기물종합재활용업,,51-27-02,,,2010-04-02,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜대한실업,대구광역시 달서구 성서로72길 82(갈산동),대구광역시 달서구 갈산동 7,35.84881447,128.5123318,폐기물종합재활용업,,51-03-01+51-03-06+51-20-00,,,1998-12-26,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
녹색자원㈜,대구광역시 달서구 성서공단로21길 78(갈산동),대구광역시 달서구 갈산동 358-6,35.84201191,128.4945762,폐기물종합재활용업,,51-03-01+51-03-06+51-28-00+51-29-00,,,2003-05-30,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
한독금속㈜,대구광역시 달서구 성서로68길 26(갈산동),대구광역시 달서구 갈산동 100-61,35.84671406,128.5102923,폐기물종합재활용업,,51-02-19,,,1999-11-05,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜한신산업,"대구광역시 달서구 선원로23북길 35, 101호(이곡동)",대구광역시 달서구 이곡동 1180-15,35.8605028104,128.5032946,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2025-01-23,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜해인환경,"대구광역시 달서구 월배로84길 64, 1층(송현동)",대구광역시 달서구 송현동 1995-6,35.82948108,128.5548191,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2025-01-23,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜예진이엔씨,"대구광역시 달서구 앞산순환로 271, 1F(송현동)",대구광역시 달서구 송현동 1990-11,35.82684546,128.5575677,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2021-07-22,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜한솔이엔씨,"대구광역시 달서구 야외음악당로 50, 5F(성당동)",대구광역시 달서구 성당동 488-1,35.84169329,128.5530447,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2021-07-20,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
수성환경,대구광역시 달서구 장기로 160(감삼동),대구광역시 달서구 감삼동 287-57,35.84443764,128.5421724508,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2021-08-12,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜유성종합개발,대구광역시 달서구 성서공단로15길 91(호산동),대구광역시 달서구 호산동 715-7,35.84336459,128.4900238,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2021-03-08,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜청호환경기업,"대구광역시 달서구 선원로 199, 2F(이곡동)",대구광역시 달서구 이곡동 1356-12,35.8591807,128.5142145,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2020-12-14,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜서부골재환경,대구광역시 달서구 상화로 26-26(대곡동),대구광역시 달서구 대곡동 63-8,35.80914871,128.5160929,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2017-07-27,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜디앤지산업,"대구광역시 달서구 성서공단로11길 96-16(호산동), 401호",대구광역시 달서구 호산동 715-19,35.84355581,128.489549,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2010-11-08,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
도원환경,"대구광역시 달서구 비슬로540길 38, 101동 701호(대곡동,금강1차)",대구광역시 달서구 대곡동 4-1,35.8066136413,128.5107346864,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2008-03-27,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
(주)우경환경,"대구광역시 달서구 와룡로16, 5F(본동)",대구광역시 달서구 본동 962-1,35.83415595,128.5376842,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2004-02-11,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
(주)승원기업,대구광역시 달서구 평리로 100(죽전동),대구광역시 달서구 죽전동 364-26,35.85855637,128.5353471,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2002-06-17,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
삼일환경,대구광역시 달서구 감삼남6길 58-1(감삼동),대구광역시 달서구 감삼동 193-16,35.84803938,128.5430256,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2002-04-09,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
(주)세명산업개발,대구광역시 달서구 장기로 251-1(장기동),대구광역시 달서구 장기동 555-5,35.84334434,128.532787,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,1996-05-16,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
지구환경,"대구광역시 달서구 성서공단로50길 21, 2층 (월암동)",대구광역시 달서구 월암동 1072,35.83322136,128.5102389,폐기물수집및운반업,,51-01-00+51-02-00+51-03-00+51-04-00+51-05-00+51-06-00+51-07-00+51-08-00+51-09-00+51-10-00+51-11-00+5,,,2024-10-21,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
대흥운수,"대구광역시 달서구 용산로 160, 101동 406호 (용산동, 우방죽전타운)",대구광역시 달서구 용산동 221,35.84989473,128.531270,폐기물수집및운반업,,51-01-00+51-02-00+51-03-00+51-04-00+51-05-00+51-06-00+51-07-00+51-08-00+51-09-00+51-10-00+51-11-00+5,,,2024-10-10,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
(주)대구상회,"대구광역시 달서구 조암로 32, 신월성미소지움 4층 405-101호 (월성동)",대구광역시 달서구 월성동 1826,35.82522959,128.5262133,폐기물수집및운반업,,51-01-00+51-02-00+51-03-00+51-04-00+51-05-00+51-06-00+51-07-00+51-08-00+51-09-00+51-10-00+51-11-00+5,,,2024-07-09,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
(주)태양환경,"대구광역시 달서구 달구벌대로 1326, 2층 (이곡동)",대구광역시 달서구 이곡동 1000-124,35.85066252,128.5122551,폐기물수집및운반업,,51-01-00+51-02-00+51-03-00+51-04-00+51-05-00+51-06-00+51-07-00+51-08-00+51-09-00+51-10-00+51-11-00+5,,,2024-03-04,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
㈜에버메디,대구광역시 달서구 문화회관길 145 (장기동),대구광역시 달서구 장기동 836-7,35.84401439,128.5239133,폐기물수집및운반업,,51-01-00+51-02-00+51-03-00+51-04-00+51-05-00+51-06-00+51-07-00+51-08-00+51-09-00+51-10-00+51-11-00+5,,,2024-01-26,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
동진EPS산업,,경기도 이천시 모가면 소고리 231-4,37.18977848,127.4595636,폐기물수집및운반업,,01-86-88,,,2013-10-02,,경기도 이천시청 자원순환과,2025-07-01,4070000,경기도 이천시
다해환경,대구광역시 달성군 하빈면 묘동1길 48,대구광역시 달성군 하빈면 묘리 1023-3,35.8917730092,128.4192680116,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2018-10-04,053-626-2116,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
GK에너지,대구광역시 달성군 하빈면 하빈남로 371-43,대구광역시 달성군 하빈면 봉촌리 1105-3,35.8572273623,128.395628,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2024-05-23,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)크린시티,대구광역시 달성군 하빈면 하빈남로 275,대구광역시 달성군 하빈면 봉촌리 8-3,35.8610627972,128.4060758573,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2023-05-18,053-471-6669,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)재림환경,대구광역시 달성군 하빈면 달구벌대로12길 98-21,대구광역시 달성군 하빈면 봉촌리 489-9,35.8688622476,128.4021966644,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2021-11-16,053-587-2414,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
모든리싸이클링센타,대구광역시 달성군 하빈면 하산길 129-52,대구광역시 달성군 하빈면 하산리 408,35.8917175553,128.4095465997,폐기물중간재활용업,,51-03-01,전국,압축시설 등,2021-07-23,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
월드환경(주),대구광역시 달성군 현풍읍 현풍서로 102,대구광역시 달성군 현풍읍 원교리 722-1,35.6944097398,128.4286113206,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2021-10-18,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
삼진환경산업(주),대구광역시 달성군 논공읍 비슬로264길 59,대구광역시 달성군 논공읍 상리 761-3,35.749711382,128.4106434059,폐기물중간재활용업,,51-03-01,전국,절단시설 등,2020-10-16,053-721-8980,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)천우산업,대구광역시 달성군 현풍읍 현풍서로71길 7,대구광역시 달성군 현풍읍 오산리 635,35.692315563,128.404962127,폐기물중간재활용업,,51-03-01,전국,파쇄시설 등,2020-07-28,053-383-1713,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
JH산업,대구광역시 달성군 옥포읍 원전1길 48,대구광역시 달성군 옥포읍 김흥리 1307,35.745541,128.4982601417,폐기물중간재활용업,,51-03-01,전국,파쇄시설 등,2018-01-04,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)포레코코리아,대구광역시 달성군 하빈면 하빈남로 307-50,대구광역시 달성군 하빈면 동곡리 1062,35.8559296167,128.401212,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2017-08-28,053-636-5850,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)태연산업개발 달성1공장,대구광역시 달성군 논공읍 노이길 198,대구광역시 달성군 논공읍 노이리 1103,35.7597427458,128.4336941024,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2017-08-31,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)그린알앤이 달성지점,대구광역시 달성군 하빈면 달구벌대로8길 110,대구광역시 달성군 하빈면 봉촌리 984,35.8694143512,128.3989775626,폐기물중간재활용업,,51-03-01,전국,파쇄시설 등,2017-06-12,053-635-8568,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)세진금속,대구광역시 달성군 옥포읍 옥포로 657,대구광역시 달성군 옥포읍 김흥리 476-1,35.7441661056,128.4835227015,폐기물중간재활용업,,51-10-01,전국,절단시설,2017-01-12,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)평진환경 달성군지점,대구광역시 달성군 하빈면 하산길 129-50,대구광역시 달성군 하빈면 하산리 408-2,35.8913800175,128.4096738446,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2016-06-30,053-959-4901,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
조희산업,대구광역시 달성군 논공읍 걸미1길 6,대구광역시 달성군 논공읍 상리 500-2,35.7509867349,128.4194829956,폐기물중간재활용업,,51-03-01,전국,파쇄시설 등,2016-02-03,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
세계환경(주),대구광역시 달성군 현풍읍 현풍서로 90,대구광역시 달성군 현풍읍 원교리 722,35.6941457312,128.4288812479,폐기물중간재활용업,,51-03-01,전국,파쇄시설,2013-10-02,053-611-9151,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
하서종합수지,대구광역시 달성군 하빈면 하산2길 25,대구광역시 달성군 하빈면 하산리 772,35.8838631304,128.4059687868,폐기물중간재활용업,,51-03-01,전국,파쇄시설 등,2013-01-29,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
(주)상진그린산업,대구광역시 달성군 논공읍 노이4길 14,대구광역시 달성군 논공읍 노이리 산 252,35.7587007048,128.4349187895,폐기물중간재활용업,,51-03-01,전국,파쇄시설 등,2011-02-11,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
봉촌산업,대구광역시 달성군 하빈면 달구벌대로8길 193-5,대구광역시 달성군 하빈면 봉촌리 931-2,35.8627975967,128.3948637167,폐기물중간재활용업,,51-03-01,전국,파쇄시설 등,2012-06-04,,대구광역시 달성군,2025-06-20,3480000,대구광역시 달성군
승신환경㈜,대구광역시 달서구 장기로 380 (장기동),대구광역시 달서구 장기동 649,35.84091347,128.5198525,폐기물중간재활용업,,51-03-01+51-20-00,,,2021-08-12,,대구광역시 달서구청 청소과,2025-06-19,3470000,대구광역시 달서구
